Timestamp,Longitude,Latitude,DriverId,AssetId,PositionId,IsAvl,Source,AgeOfReadingSeconds,Pdop,Hdop,NumberOfSatellites,Heading,SpeedKilometresPerHour,FormattedAddress,AltitudeMetres,OdometerKilometres
2024-04-08T08:20:11Z,-49.301473936066024,-16.70251895673573,-106647426425259773,1498924807959474176,3289427882804700743,False,Gps,6014,0.0,25,12,32,0.0,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.063
2024-04-08T08:20:11Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289427886013477190,True,Calculated,6014,0.0,25,12,32,0.0,,,899036.063
2024-04-08T08:21:12Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289428146774717785,True,Gps,0,0.0,1,9,32,0.053,,0.0,899036.063
2024-04-08T08:21:48Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289428301393540441,True,Gps,1,0.0,0,10,32,0.18,,,899036.063
2024-04-08T08:22:12Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289428404472755545,True,Gps,0,0.0,1,12,32,0.307,,0.0,899036.063
2024-04-08T08:23:13Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289428666465760601,True,Gps,0,0.0,1,12,32,0.343,,0.0,899036.063
2024-04-08T08:24:14Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289428928458765657,True,Gps,0,0.0,1,12,32,0.25,,0.0,899036.063
2024-04-08T08:25:15Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289429190451770713,True,Gps,0,0.0,1,12,32,0.05,,0.0,899036.063
2024-04-08T08:25:18Z,-49.301473936066024,-16.70251895673573,-106647426425259773,1498924807959474176,3289429201359660615,False,Gps,1,0.0,1,12,32,0.056,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.063
2024-04-08T08:26:16Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289429452444775769,True,Gps,0,0.0,1,12,32,0.224,,0.0,899036.063
2024-04-08T08:26:28Z,-49.301473936066024,-16.70251895673573,-106647426425259773,1498924807959474176,3289429502007371335,False,Gps,1,0.0,1,12,32,0.011,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.063
2024-04-08T08:26:51Z,-49.301473936066024,-16.70251895673573,-106647426425259773,1498924807959474176,3289429600791619143,False,Gps,1,0.0,1,12,32,0.071,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.063
