;CreatedDate;IsConnectedTrailer;AssetTypeId;SiteId;AssetId;IsDefaultImage;FmVehicleId;DefaultDriverId;Country;CreatedBy;UserState;AssetImageUrl;AssetImage;IconColour;Icon;VinNumber;Year;Model;Make;TargetHourlyFuelConsumptionUnits;TargetFuelConsumptionUnits;FuelType;RegistrationNumber;Description;EngineHours;Odometer;FuelTankCapacity;Notes
181;2024-07-08T12:41:05Z;False;12;-380400459068987791;1547009282687995904;True;90;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935308;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D18;20432;;;;
182;2024-07-08T12:41:11Z;False;12;-380400459068987791;1547009305471561728;True;91;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938014;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C41;20433;;;;
183;2024-07-08T12:41:16Z;False;12;-380400459068987791;1547009327533600768;True;92;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936726;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C29;20434;;;;
184;2024-07-08T12:41:22Z;False;12;-380400459068987791;1547009351969615872;True;93;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935295;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E75;20435;;;;
185;2024-07-08T12:41:27Z;False;12;-380400459068987791;1547009375126368256;True;94;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935263;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E70;20436;;;;
186;2024-07-08T12:41:32Z;False;12;-380400459068987791;1547009395896455168;True;95;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935450;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H40;20437;;;;
187;2024-07-08T12:41:37Z;False;12;-380400459068987791;1547009417648115712;True;96;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935246;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C76;20438;;;;
188;2024-07-08T12:41:43Z;False;12;-380400459068987791;1547009440511266816;True;97;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936296;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C40;20439;;;;
189;2024-07-08T12:41:48Z;False;12;-380400459068987791;1547009463219228672;True;98;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936358;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C23;20440;;;;
190;2024-07-08T12:41:54Z;False;12;-380400459068987791;1547009485780389888;True;99;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936276;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ2G70;20441;;;;
191;2024-07-08T12:41:59Z;False;12;-380400459068987791;1547009506814824448;True;100;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936714;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C46;20442;;;;
192;2024-07-08T12:42:03Z;False;12;-380400459068987791;1547009526133788672;True;101;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935305;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ2I10;20443;;;;
193;2024-07-08T12:42:08Z;False;12;-380400459068987791;1547009547185000448;True;102;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935336;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C32;20444;;;;
194;2024-07-08T12:42:13Z;False;12;-380400459068987791;1547009566885646336;True;103;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936280;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C31;20445;;;;
195;2024-07-08T12:42:18Z;False;12;-380400459068987791;1547009585659457536;True;104;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936766;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E55;20446;;;;
196;2024-07-08T12:42:22Z;False;12;-380400459068987791;1547009604974120960;True;105;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936780;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C58;20447;;;;
197;2024-07-08T12:42:27Z;False;12;-380400459068987791;1547009625928863744;True;106;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936741;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C74;20448;;;;
198;2024-07-08T12:42:32Z;False;12;-380400459068987791;1547009648100061184;True;107;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB937129;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E61;20449;;;;
199;2024-07-08T12:42:37Z;False;12;-380400459068987791;1547009668857671680;True;108;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936747;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H60;20450;;;;
200;2024-07-08T12:42:43Z;False;12;-380400459068987791;1547009691502612480;True;109;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936306;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C64;20451;;;;
201;2024-07-08T12:42:48Z;False;12;-380400459068987791;1547009712352497664;True;110;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935250;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C07;20452;;;;
202;2024-07-08T12:42:53Z;False;12;-380400459068987791;1547009732388687872;True;111;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM394078EB936762;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C59;20453;;;;
203;2024-07-08T12:42:58Z;False;12;-380400459068987791;1547009753788026880;True;112;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938042;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C71;20454;;;;
204;2024-07-08T12:43:03Z;False;12;-380400459068987791;1547009774646407168;True;113;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936232;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C55;20455;;;;
205;2024-07-08T12:43:07Z;False;12;-380400459068987791;1547009795110309888;True;114;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934996;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H10;20456;;;;
206;2024-07-08T12:43:12Z;False;12;-380400459068987791;1547009815922552832;True;115;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936739;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C60;20457;;;;
207;2024-07-08T12:43:17Z;False;12;-380400459068987791;1547009836122214400;True;116;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934553;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C21;20458;;;;
208;2024-07-08T12:43:22Z;False;12;-380400459068987791;1547009856749801472;True;117;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936702;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C75;20459;;;;
209;2024-07-08T12:43:27Z;False;12;-380400459068987791;1547009878782480384;True;118;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936775;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E58;20460;;;;
210;2024-07-08T12:43:32Z;False;12;-380400459068987791;1547009899338764288;True;119;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB939030;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C63;20461;;;;
211;2024-07-08T12:43:37Z;False;12;-380400459068987791;1547009918397681664;True;120;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936777;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C70;20462;;;;
212;2024-07-08T12:43:42Z;False;12;-380400459068987791;1547009939390173184;False;121;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/1547009939390173184.jpeg?width=200&height=200&mode=crop;1547009939390173184.jpeg;blue;truck-right;9BM384078EB935218;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C78;20463;;;;
213;2024-07-08T12:43:47Z;False;12;-380400459068987791;1547009960500105216;True;122;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936292;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E51;20464;;;;
214;2024-07-08T12:43:52Z;False;12;-380400459068987791;1547009983032012800;True;123;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935418;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ2H30;20465;;;;
215;2024-07-08T12:43:57Z;False;12;-380400459068987791;1547010004892725248;True;124;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935318;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0F17;20466;;;;
216;2024-07-08T12:44:03Z;False;12;-380400459068987791;1547010027634241536;True;125;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938004;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C35;20467;;;;
217;2024-07-08T12:44:08Z;False;12;-380400459068987791;1547010047875952640;True;126;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936720;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7B10;20468;;;;
218;2024-07-08T12:44:12Z;False;12;-380400459068987791;1547010066632773632;True;127;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936356;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H90;20469;;;;
219;2024-07-08T12:44:17Z;False;12;-380400459068987791;1547010087960915968;True;128;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936350;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E80;20470;;;;
220;2024-07-08T12:44:22Z;False;12;-380400459068987791;1547010108391370752;True;129;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936781;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C56;20471;;;;
221;2024-07-08T12:44:27Z;False;12;-380400459068987791;1547010130545684480;True;130;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938002;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H30;20472;;;;
222;2024-07-08T12:44:33Z;False;12;-380400459068987791;1547010152515342336;True;131;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935326;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0F19;20473;;;;
223;2024-07-08T12:44:38Z;False;12;-380400459068987791;1547010174111813632;True;132;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936338;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C38;20474;;;;
224;2024-07-08T12:44:43Z;False;12;-380400459068987791;1547010195502764032;True;133;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934950;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C26;20475;;;;
225;2024-07-08T12:44:48Z;False;12;-380400459068987791;1547010214691811328;True;134;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936712;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D56;20476;;;;
226;2024-07-08T12:44:52Z;False;12;-380400459068987791;1547010235055157248;True;135;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935181;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C51;20477;;;;
227;2024-07-08T12:44:57Z;False;12;-380400459068987791;1547010256018182144;True;136;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935298;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D27;20478;;;;
228;2024-07-08T12:45:02Z;False;12;-380400459068987791;1547010275827879936;True;137;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935344;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C47;20479;;;;
229;2024-07-08T12:45:08Z;False;12;-380400459068987791;1547010300431667200;True;138;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936709;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C73;20480;;;;
230;2024-07-08T12:45:13Z;False;12;-380400459068987791;1547010320346329088;True;139;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935502;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H50;20481;;;;
231;2024-07-08T12:45:17Z;False;12;-380400459068987791;1547010339505909760;True;140;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935237;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E66;20482;;;;
232;2024-07-08T12:45:22Z;False;12;-380400459068987791;1547010360557015040;True;141;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934988;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7H80;20483;;;;
233;2024-07-08T12:45:27Z;False;12;-380400459068987791;1547010380152909824;True;142;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936282;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D20;20484;;;;
234;2024-07-08T12:46:02Z;False;12;-380400459068987791;1547010528857657344;True;143;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935182;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ2H40;20486;;;;
235;2024-07-08T12:46:07Z;False;12;-380400459068987791;1547010549867032576;True;144;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936700;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ2I20;20487;;;;
236;2024-07-08T12:46:13Z;False;12;-380400459068987791;1547010572516274176;True;145;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936260;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C25;20488;;;;
237;2024-07-08T12:46:18Z;False;12;-380400459068987791;1547010594427318272;True;146;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935329;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0F21;20489;;;;
238;2024-07-08T12:46:23Z;False;12;-380400459068987791;1547010616321585152;True;147;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936759;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C65;20490;;;;
239;2024-07-08T12:46:29Z;False;12;-380400459068987791;1547010638547095552;True;148;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB937329;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C30;20491;;;;
240;2024-07-08T12:46:33Z;False;12;-380400459068987791;1547010659011211264;True;149;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934513;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C43;20492;;;;
241;2024-07-08T12:46:39Z;False;12;-380400459068987791;1547010680192446464;True;150;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934995;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E68;20493;;;;
242;2024-07-08T12:46:44Z;False;12;-380400459068987791;1547010702841688064;True;151;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB937121;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E47;20494;;;;
243;2024-07-08T12:46:49Z;False;12;-380400459068987791;1547010723951513600;True;152;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934980;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C18;20495;;;;
244;2024-07-08T12:46:54Z;False;12;-380400459068987791;1547010745153826816;True;153;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938026;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E53;20496;;;;
245;2024-07-08T12:46:59Z;False;12;-380400459068987791;1547010766871826432;True;154;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936697;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C68;20497;;;;
